url;threatType;platformType;threatEntryType
ready4updatesysforpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
skincrafter.net;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
88yunpan.com;MALWARE;ANY_PLATFORM;URL
goodupdatesyouwillusetoday.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
goodupdatesyouwillusetoday.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
android100.org;MALWARE;ANY_PLATFORM;URL
ultimatesetreadysystems2updatenew.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dyguo.com;MALWARE;ANY_PLATFORM;URL
football-live-streaming.sx;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimatecode4you.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnowfreeforeversys.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
amaderforum.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesetandperfectfor-yousystemfree.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetreadysystems2updatenew.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
preparealways2systems4update.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimate-softsystem.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-systemsforupdatesforfree.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ernonfrustr.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
softnewreadyfree4systemsmacandpc.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatenewsysforpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnewfreeforallupdatesystems.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qnvod.net;MALWARE;ANY_PLATFORM;URL
ivrfans.cn;MALWARE;ANY_PLATFORM;URL
getnewsoftsysforpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xieebar.com;MALWARE;ANY_PLATFORM;URL
yourultimatefastsystemupdate.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getfreefordownsystemsandmacalike.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whenupgradesysformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
tetonashentai.com;MALWARE;ANY_PLATFORM;URL
theultimatesystemforbigupgrade.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
siterocknow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcenterfornewsoftwarepcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimate-softsystem.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimate-softsystem.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
goodupdatesyouwilluse.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimate-videoandaudiomedia2upgrade.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getupdatesfreeforfunusefree.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getupdatesfreeforfunusefree.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
upgrade4lifesysformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudio-media2upgrade.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whenupdatesysformacandpc.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
meijuck.com;MALWARE;ANY_PLATFORM;URL
newversionupdatesysformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
general-ebooks.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
good.gd;MALWARE;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemspcandmacs.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kuguya.com;MALWARE;ANY_PLATFORM;URL
dy245.com;MALWARE;ANY_PLATFORM;URL
thesafestandultimatesoft-system.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafest-content4downloads.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
affinst.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thesafestmedia2upgrade.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
jmydm.com;MALWARE;ANY_PLATFORM;URL
newversionupdatesysformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
upgrade4lifesysformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getsoftsthatyouwillinstallrightaway.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
chinaaiq.com;MALWARE;ANY_PLATFORM;URL
usm7.com;MALWARE;ANY_PLATFORM;URL
loldyttw.com;MALWARE;ANY_PLATFORM;URL
installupgradefreeforsystemspcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ygnaqzfskchronicled.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newsandtechadvicesset4.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandfastest-updatethereis.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareupdatefree4systemsmacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupdate.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
eyuyan.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thesafestmedia2update.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
mykof.com;MALWARE;ANY_PLATFORM;URL
holidaystick.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
perfectcodeforfreeupdates.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xpzdbccantus.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
goodupdatesyouwillusefree.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
goodupdatesyouwillusefree.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theultimatesystemforsoftdownloads.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatesoftsysforpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qganjue.com;MALWARE;ANY_PLATFORM;URL
ask24updateultimateformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
2kandy.com;MALWARE;ANY_PLATFORM;URL
xt918.com;MALWARE;ANY_PLATFORM;URL
whenupdatesysformacandpc.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whenupdatesysformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yslt.cc;MALWARE;ANY_PLATFORM;URL
newupgradesystemfree4systemsmacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livesupdradesfreeforsyspcandmacalike.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newupgradesystemreadyformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
webxml.com.cn;MALWARE;ANY_PLATFORM;URL
mumu168.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getupdatefree4systemsmacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnewfreeforallupdatesystems.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
elexprobe17.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsoftsystems-4videopcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
52edy.com;MALWARE;ANY_PLATFORM;URL
soft-centre4systemspcandmacalike.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newsandtechadvicesset4ever.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
djccc.com;MALWARE;ANY_PLATFORM;URL
xiaojun911.com;MALWARE;ANY_PLATFORM;URL
btbt.tv;MALWARE;ANY_PLATFORM;URL
check4freesysformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xiaoshuotxt.net;MALWARE;ANY_PLATFORM;URL
nowsysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowsysforpcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
zhyjw.com;MALWARE;ANY_PLATFORM;URL
bokeboke.net;MALWARE;ANY_PLATFORM;URL
qm52.com;MALWARE;ANY_PLATFORM;URL
zjwk.com;MALWARE;ANY_PLATFORM;URL
ringschange.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
btyingtao.com;MALWARE;ANY_PLATFORM;URL
bttianxia.com;MALWARE;ANY_PLATFORM;URL
izzs.co;MALWARE;ANY_PLATFORM;URL
nowcheckfree4systemmacandpc.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowsysforpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
porting.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
chinasepa.com;MALWARE;ANY_PLATFORM;URL
thesafestmedia2update.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2update.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ezzdcsubshrub.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowchecksysforpcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
formsbar.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hebkjxx.cn;MALWARE;ANY_PLATFORM;URL
netappprepareforpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getallyouneedforeveryonetohaveit.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-systems4upgradesforfree.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
htqsulyricisms.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowsysforpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowsysforpcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
checksoftpreparedformacandpc.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
profit99life1.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcenterfornewsoftwarepcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowchecksysforpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
zxcfiles.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupdate.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dytt9.com;MALWARE;ANY_PLATFORM;URL
pigpancake.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
softinst.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
idongmi.com;MALWARE;ANY_PLATFORM;URL
thebiggerandbetterupdatesnew.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreeupdates.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hellocq.com;MALWARE;ANY_PLATFORM;URL
gettyinstallsyouwilllovefree.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowchecksysforpcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xuntr.cn;MALWARE;ANY_PLATFORM;URL
thesoft-center4me.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
setgotultimateformacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
zkvivi.com;MALWARE;ANY_PLATFORM;URL
com-securitycenter.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
789xz.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebiggerandbetterupdates.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
awardsforleaders.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatesoftwaresysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nug.com.cn;MALWARE;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemspcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yunuyu.com;MALWARE;ANY_PLATFORM;URL
ykt6.com;MALWARE;ANY_PLATFORM;URL
extensionsarefunalwayssafe.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
pleaseupdatesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
52ka.cn;MALWARE;ANY_PLATFORM;URL
cranebbs.com;MALWARE;ANY_PLATFORM;URL
apelsinnik.space;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newsandtechadvicesset4ever.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newsandtechadvicesset4ever.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
3xtubez.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
smilegrandfather.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
perfectcodeforfreedevelopedforyou.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
99kankan.com;MALWARE;ANY_PLATFORM;URL
nowsysforpcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
setupupgradesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowchecksysforpcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xp519.com;MALWARE;ANY_PLATFORM;URL
58cyw.cn;MALWARE;ANY_PLATFORM;URL
thebestandfastestupdatethereis.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforsoftdownloads.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yaoqmh.net;MALWARE;ANY_PLATFORM;URL
24check4updatesfree4systemsmacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newalwayspreparedformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreedeveloped4you.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourmedia4safeupdates.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ngvoc.com;MALWARE;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrading.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrading.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
updatesoftwaresysforpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-systemsforupdatesforfree.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
soft-centresyspcandmacalike.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
filmyhit.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yunwdy.com;MALWARE;ANY_PLATFORM;URL
perfectcodeforfreedeveloped4you.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
setupdate24preparedforfreesystems.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowsysforpcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ersoso.com;MALWARE;ANY_PLATFORM;URL
blacklib.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qnc.cn;MALWARE;ANY_PLATFORM;URL
vkugq.com;MALWARE;ANY_PLATFORM;URL
plugin2016ver52384.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnewfreeallsoftupgradesystems.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livesupdradesfreeforsyspcandmacalike.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowchecksysforpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
2nowupsysformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
jjzg365.com;MALWARE;ANY_PLATFORM;URL
i-partner.cn;MALWARE;ANY_PLATFORM;URL
perfectcodeforfreeupgrades.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kfv64.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
zhihuiyixue.com;MALWARE;ANY_PLATFORM;URL
soft-centre4systemspcandmacalikes.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qire.in;MALWARE;ANY_PLATFORM;URL
gopuu.com;MALWARE;ANY_PLATFORM;URL
ked9.com;MALWARE;ANY_PLATFORM;URL
jeequ.com;MALWARE;ANY_PLATFORM;URL
xinxin42.pw;MALWARE;ANY_PLATFORM;URL
getyourupdatesthatyouwilllovealways.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
artgk.com.cn;MALWARE;ANY_PLATFORM;URL
setupnowsysformacandpc.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourmedia4safeupdating.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemspcandmacs.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
comicer.com;MALWARE;ANY_PLATFORM;URL
upgradegetsysformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dabaicai.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
aipanpan.com;MALWARE;ANY_PLATFORM;URL
gettyinstallsyouwilllovebest.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gettyinstallsyouwilllovebest.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
118002.com;MALWARE;ANY_PLATFORM;URL
theperfect-systems4updates.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
2nowupsysformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestupdate.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
64007.com;MALWARE;ANY_PLATFORM;URL
diet-foryou.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
officegirlspussy.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowuptimefree4systemsmacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
2nowupsysformacandpc.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestmedia2update.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
icili.org;MALWARE;ANY_PLATFORM;URL
qire168.com;MALWARE;ANY_PLATFORM;URL
perfectcodeforfreeupgrades.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gamermedia.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yohdy.top;MALWARE;ANY_PLATFORM;URL
nowchecksysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforbigupdating.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
alwaysnewsysformacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforsoftdownload.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
alwaysnewpreparedformacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ask24updateultimateformacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newsandtechadvicesset4ever.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ready4newsoftsysformacandpc.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newupgradesystemfree4systemsmacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
tianshangrenjian123.com;MALWARE;ANY_PLATFORM;URL
371z.com;MALWARE;ANY_PLATFORM;URL
miyangguoji.com;MALWARE;ANY_PLATFORM;URL
dnf86.com;MALWARE;ANY_PLATFORM;URL
readygosysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
keepthefaith.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
newsoftreadyfreeforsystemspcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
soft-centre4systemspcandmacalike.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
alwaysecure.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readygosysforpcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdate.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdates.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gettyinstallsyouwilllovebest.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
fhswang.com;MALWARE;ANY_PLATFORM;URL
bestfabolousupdatesyoushouldtry.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-centerfornowsoftpcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimatefastsystemupdates.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowchecksysforpcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ready4updatesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
soaspx.com;MALWARE;ANY_PLATFORM;URL
anonym.ninja;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whenupgradesysformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
filmymovie.in;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livesupdradesfreeforsyspcandmacalike.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whenupdatesysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
9down.ga;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
tiantianbt.net;MALWARE;ANY_PLATFORM;URL
keyupgradesysformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupdate.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupgrade.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softupdatefree4systemsmacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hrsxw.org;MALWARE;ANY_PLATFORM;URL
rbsnoorefracts.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
getyourupdatesthatyouwilllovesafe.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qqtxly.com;MALWARE;ANY_PLATFORM;URL
perfectcodeforfreepcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
x55f.com;MALWARE;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrades.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrades.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getnewsoftwarenow2.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
soft-centresyspcandmacalike.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
get24updatesysforpcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
80lou.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
bhojpurixp.in;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
netmics.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestultimateupgrading.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestupdating.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xa999.com;MALWARE;ANY_PLATFORM;URL
thebigandsafe4upgrade.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
haodisoft.com;MALWARE;ANY_PLATFORM;URL
wallpaper777.com;MALWARE;ANY_PLATFORM;URL
tquyi.com;MALWARE;ANY_PLATFORM;URL
yhwsn.com;MALWARE;ANY_PLATFORM;URL
nowuptimefree4systemsmacandpc.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
haotv8.com;MALWARE;ANY_PLATFORM;URL
xpwyt.com;MALWARE;ANY_PLATFORM;URL
aicili.cc;MALWARE;ANY_PLATFORM;URL
feifanqp.cn;MALWARE;ANY_PLATFORM;URL
checksoftsysforpcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestandbestupdatesoft.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ready4updatesysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcenterfornewsoftwarepcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourmedia4safeupdates.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnowfreeforeversys.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whenupdatesysformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
543543.com;MALWARE;ANY_PLATFORM;URL
fukou.com;MALWARE;ANY_PLATFORM;URL
setupupgradesysformacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
stableworkingfree4pcandmacalikes.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nmwsgratlin.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
accptj.com;MALWARE;ANY_PLATFORM;URL
shengxiao520.com;MALWARE;ANY_PLATFORM;URL
torrentba.org;MALWARE;ANY_PLATFORM;URL
yoursafemedia4upgrading.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
jin668.com;MALWARE;ANY_PLATFORM;URL
getsoftsyouwillinstallrightawaygreat.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
updatenewversionsafesystemsetnow.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnewfreeforallupdatesystems.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
rywulweils.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafest-content4downloads.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bestfabolousupdatesyoushouldtrytoday.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
diyidaohang.org;MALWARE;ANY_PLATFORM;URL
98dm.com;MALWARE;ANY_PLATFORM;URL
lzgotmisread.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
s-rong.cn;MALWARE;ANY_PLATFORM;URL
yourmedia4safeupdate.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kjkl8.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
keynotesmedia4updatingnew.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimatecode4u.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
get24updatesysforpcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
2kuwan.com;MALWARE;ANY_PLATFORM;URL
whtbk.com;MALWARE;ANY_PLATFORM;URL
getsoftsyouwillinstallright.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
zybw.com;MALWARE;ANY_PLATFORM;URL
zgxqds.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdate.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
louyue.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ultimatesetnewfreeforeversys.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimate-softsystem.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
5uyisheng.com;MALWARE;ANY_PLATFORM;URL
updatenewfree4pcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
setupnowsysformacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
filmyun.cn;MALWARE;ANY_PLATFORM;URL
24check4updatesfreeforsystemspcandmacalike.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newsandtechadvicesset4.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newalwayspreparedformacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
reprotion.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ysmrt.com;MALWARE;ANY_PLATFORM;URL
thebigandsafe4upgrade.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
4567a.com;MALWARE;ANY_PLATFORM;URL
utorrent.es;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
keke12345.net;MALWARE;ANY_PLATFORM;URL
kywpan.com;MALWARE;ANY_PLATFORM;URL
